,Squad,League,90s,Gls/90,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,SCA90,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Shot-Creating Def/90,Poss,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,OppPoss,TotalTouches,Tkl,Tkl%,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Age,Starts,Mn/Start,onG,onGA,+/-,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,CrdY,Fls,Fld,TimesOffside,PKwon,PKcon,Recov,DuelWin%,AerialDuels
178,P'borough Utd,Championship,46.0,0.8913043478260869,0.332,9.43,3.13,0.08,0.25,19.4,0.9326086956521739,0.1,-0.15,18.556636823666796,7.1106786038666145,0.852,0.8170000000000001,0.47700000000000004,0.5869565217391305,32.5,0.6630434782608695,-5.5,0.38288852490606035,0.3780229309182002,0.18855381057905385,0.019722330349033347,0.07408849098222395,0.010899182561307903,0.004152069547164915,397.95652173913044,0.007933169060640663,0.04194963639641806,22.108695652173914,0.020373820542099887,16.3,11.521739130434783,0.9782608695652174,0.8260869565217391,0.6956521739130435,0.478,0.12765629812134277,0.23737295965506622,0.4472205112411457,0.16411302740991687,0.02363720357252849,13.130434782608695,0.565,18.341787439613526,8.543478260869565,3.065253177059327,0.522,564.695652173913,17.32608695652174,0.5671267252195734,0.5219573400250941,0.4002509410288582,0.07779171894604768,17.108695652173914,0.504,390,11.304347826086957,0.3346153846153846,0.6653846153846154,10.326086956521738,19.934782608695652,25.1,506,83,0.9347826086956522,1.891304347826087,-0.96,1.017391304347826,1.8630434782608696,-0.85,-0.08260869565217377,0.02826086956521734,-5.100000000000001,84,10.717391304347826,11.195652173913043,1.7173913043478262,0.10869565217391304,0.08695652173913043,52.56521739130435,0.45299999999999996,37.30434782608695
179,Preston,Championship,46.0,1.065217391304348,0.32,11.22,3.59,0.09,0.27,17.3,1.1673913043478261,0.11,-0.1891304347826087,18.47017016332946,7.511378391307318,0.831,0.779,0.462,0.7608695652173914,39.5,0.8217391304347825,-4.5,0.3812593921178923,0.3608512288525862,0.1985069562266712,0.02590036219503861,0.09068543702590036,0.01776805849791567,0.006765529966514043,395.4130434782609,0.008954865076026204,0.04639701905162571,24.41304347826087,0.024580804134863878,19.17,13.76086956521739,0.8478260869565217,1.391304347826087,0.41304347826086957,0.49700000000000005,0.10767503967178853,0.22394240817432368,0.4253202771219569,0.20466772458102722,0.038394550450903744,11.326086956521738,0.449,18.106918238993707,8.695652173913043,3.8474470302188264,0.5029999999999999,561.6739130434783,16.369565217391305,0.6201859229747676,0.4820717131474104,0.399734395750332,0.11819389110225763,14.978260869565217,0.498,346,11.021739130434783,0.3116370808678501,0.6883629191321499,11.673913043478262,19.369565217391305,25.5,506,84,1.1304347826086956,1.2173913043478262,-0.09,1.2456521739130435,1.2521739130434784,-0.01,-0.11521739130434794,-0.034782608695652195,-3.7,90,11.804347826086957,9.478260869565217,2.0434782608695654,0.06521739130434782,0.06521739130434782,56.34782608695652,0.509,44.69565217391305
180,QPR,Championship,46.0,1.2826086956521738,0.349,11.39,3.98,0.11,0.31,18.0,1.1869565217391305,0.11,0.03043478260869565,17.75470232480719,6.534206291960273,0.8690000000000001,0.83,0.466,0.9130434782608695,43.1,0.8847826086956523,-1.1,0.3933392577546443,0.38686471160763397,0.16893064195336632,0.02169450147034345,0.07102036286966654,0.011818232258780446,0.00571491982466848,461.0217391304348,0.008413967185527978,0.056313480377426534,23.217391304347824,0.021996514213594567,20.28,14.804347826086957,0.8913043478260869,1.2826086956521738,0.6521739130434783,0.537,0.11323853114845744,0.2575381712728416,0.4219978337584292,0.1782956570350442,0.028929806785227632,13.173913043478262,0.568,23.871140939597318,7.869565217391305,2.9461313540260905,0.46299999999999997,622.195652173913,14.891304347826088,0.5883211678832116,0.510948905109489,0.40875912408759124,0.08029197080291971,12.652173913043478,0.503,289,9.73913043478261,0.3638392857142857,0.6361607142857143,11.0,19.043478260869566,26.8,506,84,1.3043478260869565,1.2826086956521738,0.02,1.2543478260869565,1.3847826086956523,-0.13,0.050000000000000044,-0.10217391304347845,7.0,91,10.5,10.782608695652174,1.673913043478261,0.08695652173913043,0.08695652173913043,53.108695652173914,0.515,36.47826086956522
181,Reading,Championship,46.0,1.1521739130434783,0.342,10.04,3.43,0.11,0.31,18.1,1.0260869565217392,0.11,0.0391304347826087,17.42827676729796,6.593662103881493,0.8690000000000001,0.826,0.455,0.8260869565217391,37.5,0.717391304347826,0.5,0.41058540497193263,0.3601113260059437,0.1728855134676164,0.02143883992749547,0.06606662916432278,0.010375648478029877,0.005750359397462342,408.17391304347825,0.009916461325800829,0.04333193100546908,22.652173913043477,0.021395516557485426,17.96,12.304347826086957,0.8913043478260869,1.0,0.6739130434782609,0.47700000000000004,0.11314419376744887,0.25152795593450533,0.4339017580925073,0.17207424734022483,0.029351844865313514,16.152173913043477,0.534,18.163594470046082,9.847826086956522,2.838893822148928,0.5229999999999999,576.2173913043479,16.195652173913043,0.5932885906040268,0.46442953020134226,0.414765100671141,0.12080536912751678,14.934782608695652,0.45399999999999996,375,10.717391304347826,0.3752535496957403,0.6247464503042597,10.217391304347826,20.217391304347824,26.8,506,86,1.173913043478261,1.891304347826087,-0.72,1.0826086956521739,1.6391304347826088,-0.56,0.0913043478260871,0.25217391304347814,-7.300000000000001,71,9.782608695652174,12.043478260869565,2.0217391304347827,0.08695652173913043,0.08695652173913043,54.108695652173914,0.484,36.76086956521739
182,Sheffield Utd,Championship,46.0,1.3478260869565217,0.322,12.37,3.98,0.1,0.32,16.1,1.517391304347826,0.12,-0.23478260869565218,17.785676420695506,6.674936386768448,0.867,0.833,0.506,1.108695652173913,58.3,1.1717391304347826,-7.3,0.4087478698368904,0.3682950580215857,0.16688306418891505,0.023430873621713314,0.08338634435962682,0.019402035623409666,0.0066793893129771,482.2391304347826,0.011599254762906427,0.05877757076747401,25.08695652173913,0.02626359757196947,21.91,16.47826086956522,1.0,0.9782608695652174,0.6086956521739131,0.568,0.08702305651907774,0.21152145820580837,0.4323607427055703,0.23059919744269877,0.03849554512684487,14.195652173913043,0.545,25.710526315789473,8.58695652173913,3.570866777999246,0.43200000000000005,639.2608695652174,15.0,0.582608695652174,0.4811594202898551,0.3884057971014493,0.13043478260869565,13.369565217391305,0.502,306,8.304347826086957,0.2643979057591623,0.7356020942408377,8.956521739130435,16.804347826086957,27.8,506,85,1.3695652173913044,0.9782608695652174,0.39,1.5826086956521739,1.1391304347826086,0.44,-0.21304347826086945,-0.16086956521739115,-2.3000000000000007,89,10.934782608695652,9.23913043478261,2.260869565217391,0.06521739130434782,0.08695652173913043,55.130434782608695,0.502,39.391304347826086
183,Stoke City,Championship,46.0,1.1521739130434783,0.302,11.5,3.48,0.09,0.31,17.5,1.173913043478261,0.11,-0.08695652173913043,17.694827383056438,6.690408860610345,0.8590000000000001,0.8290000000000001,0.429,0.8913043478260869,41.7,0.7760869565217392,-0.7,0.3840828924162258,0.4003968253968254,0.16186067019400352,0.023860021208907744,0.07440791799222339,0.01148815835984447,0.005832449628844114,441.19565217391306,0.005469078670593185,0.05390948975298997,23.630434782608695,0.02536210108780576,19.98,13.695652173913043,0.8913043478260869,1.5,0.6086956521739131,0.521,0.09785488729991652,0.2251823890239919,0.4615803419113644,0.1859097673405684,0.02947261442415883,11.326086956521738,0.518,22.396782841823057,7.369565217391305,3.3175724203974144,0.479,598.9347826086956,14.869565217391305,0.6198830409356725,0.4926900584795322,0.38742690058479534,0.11988304093567251,12.91304347826087,0.473,313,9.804347826086957,0.2838137472283814,0.7161862527716185,10.804347826086957,18.956521739130434,26.6,506,85,1.2391304347826086,1.1304347826086956,0.11,1.2456521739130435,1.258695652173913,-0.01,-0.006521739130434856,-0.12826086956521743,5.7,89,10.58695652173913,9.5,1.7173913043478262,0.06521739130434782,0.08695652173913043,54.84782608695652,0.52,40.0
184,Swansea City,Championship,46.0,1.2608695652173914,0.37,10.76,3.98,0.12,0.31,19.1,1.1304347826086956,0.11,0.10869565217391304,15.692994144962649,5.135634968705836,0.9279999999999999,0.885,0.52,1.0,41.9,0.8347826086956521,4.1,0.4847295683330489,0.3462549053062617,0.11039071830745606,0.01530385624873814,0.06331516252776097,0.00936805976176055,0.0021804966686856456,586.0,0.008954865076026204,0.030831179758398945,21.347826086956523,0.023979806478754737,19.33,14.869565217391305,1.326086956521739,0.8913043478260869,0.5217391304347826,0.633,0.09418545919125294,0.22806548414891406,0.4825742044745521,0.17262382268176013,0.022551029503520812,15.0,0.528,34.78285714285715,9.391304347826088,2.287908657795301,0.367,731.6739130434783,12.347826086956522,0.625,0.46830985915492956,0.3926056338028169,0.13908450704225353,13.434782608695652,0.46299999999999997,332,8.065217391304348,0.29649595687331537,0.7035040431266847,7.543478260869565,15.08695652173913,25.6,506,84,1.2608695652173914,1.4782608695652173,-0.22,1.1369565217391304,1.5130434782608695,-0.38,0.12391304347826093,-0.034782608695652195,7.300000000000001,89,9.478260869565217,11.91304347826087,2.0434782608695654,0.021739130434782608,0.13043478260869565,49.869565217391305,0.42700000000000005,23.23913043478261
185,West Brom,Championship,46.0,1.0434782608695652,0.275,13.91,3.83,0.07,0.25,16.4,1.5304347826086957,0.11,-0.5739130434782609,19.043936731107205,7.941857059168131,0.8009999999999999,0.752,0.445,0.7391304347826086,54.2,1.065217391304348,-20.2,0.3570151921358356,0.3674411677092642,0.21671134941912423,0.03302577621558289,0.08882542472173403,0.016036906854130055,0.00995899238429994,382.17391304347825,0.009555862732135344,0.06610974217200553,27.5,0.023198509525812854,23.5,16.347826086956523,1.0217391304347827,1.6304347826086956,0.5217391304347826,0.513,0.09087659371648726,0.22079675894665765,0.4264209397465941,0.22210747904833777,0.039798228541923185,12.456521739130435,0.513,17.676315789473687,7.630434782608695,4.09870477891916,0.487,547.3260869565217,14.282608695652174,0.6270928462709285,0.471841704718417,0.4170471841704718,0.1111111111111111,13.630434782608695,0.488,321,9.73913043478261,0.2611607142857143,0.7388392857142857,10.26086956521739,17.282608695652176,27.0,506,84,1.1304347826086956,0.9782608695652174,0.15,1.6500000000000001,0.9978260869565218,0.65,-0.5195652173913046,-0.019565217391304346,-23.0,81,10.934782608695652,9.695652173913043,1.391304347826087,0.15217391304347827,0.08695652173913043,58.69565217391305,0.534,49.086956521739125
186,América,Liga-MX,34.0,1.2941176470588236,0.326,13.0,4.24,0.09,0.27,18.4,1.238235294117647,0.1,-0.0911764705882353,19.174654257632426,7.174045403148648,0.873,0.85,0.56,0.8235294117647058,32.3,0.861764705882353,-4.3,0.367107494065785,0.39213292641573416,0.19735503560528994,0.02913803600939376,0.07854222840741064,0.011655214403757504,0.008697921196833958,381.7352941176471,0.012481701209646352,0.05778565374836274,21.735294117647058,0.01633407812620387,22.56,15.058823529411764,1.2647058823529411,1.0588235294117647,0.5,0.51,0.08685189236490921,0.21423102165828045,0.46598118573616276,0.1998468606431853,0.03308903959746226,15.294117647058824,0.5479999999999999,20.151515151515152,9.176470588235293,2.243609022556391,0.49,537.7647058823529,14.823529411764707,0.5853174603174602,0.3869047619047619,0.4880952380952381,0.125,12.647058823529411,0.502,214,7.235294117647059,0.2195121951219512,0.7804878048780488,8.264705882352942,15.5,27.4,374,81,1.3235294117647058,0.7941176470588235,0.53,1.3764705882352941,0.8382352941176471,0.54,-0.05294117647058827,-0.044117647058823595,-0.3000000000000007,64,11.852941176470589,13.529411764705882,0.8235294117647058,0.17647058823529413,0.11764705882352941,45.1764705882353,0.519,34.82352941176471
187,Atlas,Liga-MX,34.0,1.1470588235294117,0.261,12.53,3.26,0.08,0.32,18.3,0.9941176470588234,0.08,0.06470588235294118,19.913990147783252,8.229655172413795,0.8440000000000001,0.826,0.544,0.8529411764705882,26.5,0.8264705882352942,2.5,0.34285714285714286,0.38779685787358426,0.2132992327365729,0.030837438423645322,0.10364532019704434,0.012413793103448275,0.010541871921182267,351.0882352941176,0.012635796286308652,0.05424146698512983,22.941176470588236,0.021342168117728638,21.12,14.441176470588236,1.0,1.3529411764705883,0.7941176470588235,0.514,0.0887330474092964,0.19404196128433984,0.4678915034194969,0.2105598701750319,0.038773617711834935,13.852941176470589,0.48,17.83214285714286,9.823529411764707,2.829361105547767,0.486,507.47058823529414,15.705882352941176,0.6254681647940076,0.42883895131086147,0.4719101123595506,0.09925093632958802,14.617647058823529,0.519,239,8.558823529411764,0.28522336769759454,0.7147766323024055,9.911764705882353,13.5,27.2,374,84,1.2352941176470589,0.7352941176470589,0.5,1.1588235294117646,1.0794117647058825,0.08,0.07647058823529429,-0.34411764705882364,14.4,76,12.470588235294118,11.352941176470589,1.6764705882352942,0.08823529411764706,0.17647058823529413,49.294117647058826,0.48700000000000004,38.5
188,Atlético,Liga-MX,34.0,1.1176470588235294,0.348,11.24,3.91,0.08,0.24,20.0,1.1676470588235295,0.11,-0.22647058823529412,20.23132696512832,8.611577857060652,0.82,0.802,0.514,0.7352941176470589,30.7,0.7529411764705882,-5.7,0.32523872242344415,0.3969377675337504,0.2251399407309845,0.03303026815513868,0.09678904361836804,0.01392565312464035,0.009091955345839568,304.8529411764706,0.00993913244471839,0.04561214269204098,22.676470588235293,0.017643886277833424,20.15,13.647058823529411,0.9117647058823529,0.9117647058823529,0.7941176470588235,0.44299999999999995,0.1225741830474521,0.2181044196819832,0.4365218480030049,0.1896206335294854,0.03317891573807437,11.735294117647058,0.489,15.809259259259258,7.4411764705882355,3.002928429190582,0.557,469.8235294117647,15.323529411764707,0.6122840690978887,0.5163147792706334,0.41074856046065256,0.07293666026871401,15.294117647058824,0.47700000000000004,272,9.529411764705882,0.36111111111111116,0.6388888888888888,10.529411764705882,22.147058823529413,26.7,374,83,1.1764705882352942,1.3235294117647058,-0.15,1.4000000000000001,1.3441176470588236,0.06,-0.22352941176470598,-0.020588235294117796,-6.9,78,13.294117647058824,11.264705882352942,1.2941176470588236,0.14705882352941177,0.29411764705882354,46.64705882352941,0.485,34.23529411764706
189,Cruz Azul,Liga-MX,34.0,1.1470588235294117,0.31,10.24,3.18,0.09,0.3,18.2,0.9294117647058824,0.09,0.011764705882352941,19.62149954832882,7.368563685636857,0.862,0.8390000000000001,0.5379999999999999,0.7058823529411765,25.7,0.7647058823529411,-1.7,0.3472136329279187,0.40032982890125746,0.20476877619734762,0.022312556458897924,0.0860885275519422,0.012827461607949415,0.006052393857271907,376.5882352941176,0.014716079821249709,0.04322366900377533,21.41176470588235,0.018722551814469527,17.97,11.558823529411764,0.6764705882352942,1.3529411764705883,0.6470588235294118,0.491,0.10335071563297461,0.2133584821923888,0.4651059580605792,0.18800621324753136,0.03017863086652613,11.705882352941176,0.48200000000000004,22.788702928870293,6.647058823529412,2.5438354906820893,0.509,530.1764705882352,14.205882352941176,0.5900621118012424,0.4968944099378882,0.401656314699793,0.10144927536231885,15.088235294117647,0.49700000000000005,258,9.176470588235293,0.2884615384615385,0.7115384615384616,9.529411764705882,17.58823529411765,28.6,374,80,1.2058823529411764,1.0,0.21,1.1441176470588235,1.1058823529411765,0.04,0.061764705882352944,-0.10588235294117654,5.8,88,12.735294117647058,12.411764705882353,1.4411764705882353,0.23529411764705882,0.08823529411764706,46.588235294117645,0.491,32.64705882352941
190,FC Juárez,Liga-MX,34.0,0.7058823529411765,0.237,8.68,2.06,0.07,0.29,19.6,0.6911764705882353,0.08,-0.10294117647058823,18.880632483319623,7.186911616854034,0.863,0.846,0.532,0.4411764705882353,19.4,0.6,-4.4,0.36496761475640666,0.41044776119402987,0.17685159110109827,0.020107851201901106,0.07595283794899918,0.010236724248240563,0.003838771593090211,366.2647058823529,0.00947684721473149,0.03266815625240774,20.91176470588235,0.020956930426072887,15.29,10.088235294117647,0.7941176470588235,0.7352941176470589,0.5,0.473,0.10896397654286512,0.24037978218374756,0.4634459648142977,0.161965931304105,0.02524434515498464,15.794117647058824,0.52,18.52405498281787,8.411764705882353,2.355811149244041,0.527,526.6176470588235,13.911764705882353,0.5581395348837209,0.5116279069767441,0.42917547568710357,0.05919661733615222,15.205882352941176,0.48,269,9.852941176470589,0.3164179104477612,0.6835820895522388,10.088235294117647,19.470588235294116,28.3,374,81,0.7058823529411765,1.5588235294117647,-0.85,0.8588235294117647,1.2558823529411764,-0.4,-0.15294117647058814,0.30294117647058827,-15.5,70,11.264705882352942,12.411764705882353,1.2647058823529411,0.14705882352941177,0.14705882352941177,47.029411764705884,0.517,30.147058823529413
191,Guadalajara,Liga-MX,34.0,1.0588235294117647,0.33899999999999997,12.24,4.15,0.07,0.22,21.1,0.9205882352941177,0.08,-0.008823529411764706,18.196591984853267,6.714657620700537,0.879,0.851,0.547,0.6176470588235294,22.9,0.6470588235294118,-1.9,0.3918522677646766,0.3984028947532597,0.1608958762243434,0.023666771852319347,0.07873146102871569,0.010728936573051436,0.003786683496371095,417.8529411764706,0.0127128438246398,0.0367516757839587,23.323529411764707,0.01895369442946298,20.94,14.029411764705882,1.3529411764705883,1.2647058823529411,0.5,0.547,0.09504111385764012,0.22423447510467642,0.46910154870604853,0.1866014225899208,0.025021439741714172,17.794117647058822,0.544,19.022865853658537,10.0,2.3758313967465345,0.45299999999999996,583.0294117647059,15.5,0.5939278937381404,0.4478178368121442,0.4421252371916508,0.11005692599620492,15.0,0.469,271,8.882352941176471,0.2913907284768212,0.7086092715231788,8.705882352941176,15.5,25.9,374,80,1.1176470588235294,1.0,0.12,1.035294117647059,0.9411764705882353,0.1,0.08235294117647052,0.05882352941176472,0.7000000000000002,75,12.852941176470589,13.411764705882353,1.2352941176470589,0.14705882352941177,0.11764705882352941,51.11764705882353,0.467,31.5
192,León,Liga-MX,34.0,1.0294117647058822,0.285,11.24,3.21,0.08,0.28,17.9,1.3,0.12,-0.41764705882352937,18.754457849609228,6.899385385841111,0.885,0.87,0.606,0.6176470588235294,34.2,0.9705882352941176,-13.2,0.3749310112221745,0.4212914699208929,0.16152572514870914,0.022004704454055696,0.07989984065558843,0.01813491160179073,0.004628575764473784,427.20588235294116,0.014793127359580861,0.03998767239386702,19.764705882352942,0.020879882887741737,19.85,14.323529411764707,0.8823529411764706,1.3235294117647058,0.7647058823529411,0.5660000000000001,0.09820752335268872,0.21560212067659681,0.47033577379449637,0.18116637212825046,0.03468821004796769,14.882352941176471,0.542,22.760070052539408,9.176470588235293,2.778393351800554,0.43399999999999994,582.5,14.823529411764707,0.5654761904761905,0.5376984126984127,0.3789682539682539,0.08333333333333333,16.529411764705884,0.43799999999999994,316,7.970588235294118,0.34317343173431736,0.6568265682656826,8.705882352941176,16.676470588235293,28.8,374,82,1.088235294117647,1.0588235294117647,0.03,1.4823529411764707,1.2411764705882353,0.24,-0.3941176470588237,-0.1823529411764706,-7.199999999999999,82,12.294117647058824,13.941176470588236,2.088235294117647,0.08823529411764706,0.14705882352941177,45.94117647058823,0.506,23.5
